1 8 12 32 44 64 67 83 87 88 101 137
1 7 12 32 44 64 66 83 86 88 106 142
1 4 12 32 44 64 66 83 86 89 101 139
0 7 12 32 43 65 67 83 86 88 106 136
1 3 12 32 44 64 66 83 87 88 101 137
1 5 12 32 43 64 66 83 86 88 110 136
1 5 13 32 44 64 66 83 87 88 101 137
1 4 12 32 43 64 66 83 86 88 113 136
1 4 13 32 45 65 66 83 87 88 105 137
1 4 12 32 44 64 67 83 86 88 101 139
0 7 12 32 43 64 72 83 86 88 105 136
1 5 12 32 43 64 69 83 86 88 106 136
0 7 12 32 43 64 66 83 86 88 104 136
1 3 15 32 44 64 66 83 87 88 120 137
0 3 12 32 43 65 66 83 86 88 101 136
0 5 13 32 44 65 66 85 87 88 99 137
0 6 12 32 43 64 67 83 86 88 105 136
0 3 12 32 43 64 66 83 86 88 101 136
1 7 12 32 43 65 66 83 86 88 104 136
1 6 12 33 44 64 66 83 86 88 110 139
1 4 12 32 43 65 68 83 86 88 119 136
0 8 12 32 43 64 68 83 86 89 99 139
0 4 12 32 44 64 66 83 86 89 99 142
1 6 12 32 44 64 66 83 86 89 119 139
0 3 12 32 43 64 66 83 87 88 101 137
1 4 12 32 44 64 66 83 86 88 91 139
0 3 12 32 44 64 66 83 86 88 105 139
1 4 12 32 44 64 66 83 86 88 101 142
1 7 12 32 44 64 66 83 86 88 101 142
1 8 12 32 44 65 69 83 86 88 105 142
1 5 12 32 43 64 66 83 86 88 101 136
0 6 13 32 44 64 66 83 87 88 104 137
1 5 12 32 44 64 66 83 86 88 106 142
1 3 12 32 43 65 66 83 86 88 113 136
1 7 12 32 43 65 66 83 86 88 101 136
0 6 12 32 43 64 68 85 86 88 110 136
1 6 12 32 44 64 66 83 87 88 104 137
0 5 12 32 43 65 66 83 86 88 105 136
1 4 12 32 43 65 66 83 86 88 104 136
1 6 12 34 44 64 69 83 86 88 101 142
0 3 12 32 43 64 66 83 86 88 105 136
1 7 12 32 43 64 66 83 86 88 93 136
1 6 12 32 43 64 69 83 86 88 105 136
0 4 12 32 43 64 66 83 86 88 99 136
1 4 12 32 43 64 66 83 86 88 101 136
1 8 12 32 43 64 66 83 86 88 104 136
0 4 12 32 43 64 66 83 87 88 101 137
1 5 12 32 43 64 68 83 87 88 97 137
0 3 12 32 43 64 66 83 86 88 105 136
0 5 12 32 43 64 66 83 86 88 101 136
1 7 12 32 43 64 67 83 86 88 101 136
1 6 13 32 45 64 66 84 86 88 104 139
1 4 12 32 43 64 66 83 86 88 105 136
0 4 12 32 43 65 66 83 86 88 110 136
1 3 12 32 45 64 66 83 86 88 101 142
1 8 12 32 44 64 66 83 86 89 97 142
1 5 13 32 44 64 66 83 86 88 92 142
1 7 12 32 43 64 66 83 86 88 101 136
1 5 13 32 46 64 66 83 86 88 104 142
1 7 12 32 43 65 68 83 86 88 105 139
1 7 12 32 43 64 66 83 86 88 93 136
1 3 12 32 44 64 66 83 86 88 110 142
0 4 12 32 43 64 66 83 86 88 105 136
0 10 12 32 44 65 68 83 86 88 99 142
1 2 12 32 44 64 66 83 86 89 104 139
1 3 12 32 43 64 66 83 86 88 106 136
1 4 12 32 43 64 66 83 86 88 99 136
1 6 14 32 43 65 68 83 86 88 101 139
0 7 12 32 44 64 66 83 86 88 101 142
1 3 12 32 44 64 66 83 86 89 105 139
1 8 12 32 43 64 66 83 86 88 97 136
0 7 12 32 43 65 66 83 86 88 101 136
1 5 12 32 43 64 66 83 86 88 91 136
0 7 12 32 44 64 66 83 86 89 119 139
1 5 12 32 43 64 66 83 86 88 105 136
1 3 12 32 44 64 66 83 86 89 106 142
0 4 12 32 43 64 66 83 86 88 99 136
1 7 12 32 43 65 66 83 86 88 119 136
0 7 13 32 43 64 66 83 86 89 93 141
1 6 12 32 43 64 66 83 86 88 101 136
1 6 12 32 43 64 68 83 86 88 105 136
1 9 13 32 44 64 66 83 87 88 101 137
1 3 12 32 43 64 66 83 86 88 105 136
0 5 12 32 43 65 66 83 86 88 121 136
0 5 12 32 43 64 67 83 87 88 95 137
0 7 12 32 44 64 66 83 86 88 119 139
0 5 12 32 44 64 67 83 86 88 93 139
1 4 12 32 44 64 66 83 86 88 101 142
1 9 12 32 43 64 67 83 87 88 101 137
0 2 12 32 43 64 66 83 87 88 101 137
0 7 12 32 43 65 66 83 86 88 119 136
1 7 12 32 43 65 67 83 86 88 106 136
1 2 12 32 43 64 66 83 86 88 105 136
1 2 12 32 43 64 66 83 86 88 106 136
0 7 12 32 43 64 66 83 86 88 104 136
1 6 12 32 43 64 66 83 86 88 119 136
1 5 12 32 43 64 66 83 86 88 99 136
0 3 12 33 43 64 66 83 86 89 99 139
1 4 12 32 44 64 66 83 86 89 103 139
1 5 12 32 43 65 67 83 86 88 99 136
1 7 12 32 43 64 69 83 86 88 105 136
1 7 12 32 43 64 69 83 87 88 103 137
0 6 12 32 43 64 66 83 86 88 92 139
1 6 12 32 43 65 66 83 86 88 101 142
0 7 12 32 44 64 67 83 86 89 101 139
1 2 12 32 43 64 67 83 86 88 99 136
0 7 13 32 44 64 66 83 86 88 105 142
1 4 12 32 43 65 66 83 86 88 105 136
1 6 12 32 44 65 66 83 86 88 105 142
1 2 13 32 44 64 66 83 86 88 106 142
0 7 12 32 43 65 66 83 86 88 104 136
0 4 14 32 45 64 66 83 87 88 92 137
1 6 12 32 44 64 70 83 86 89 110 142
1 7 12 32 44 65 68 83 87 88 106 137
1 8 12 32 43 64 66 83 86 88 101 136
1 6 12 32 43 64 66 83 86 88 119 136
1 4 12 32 45 65 68 83 86 88 105 139
1 4 12 32 43 64 68 83 86 88 104 136
0 8 12 32 43 64 66 83 86 88 119 136
1 7 12 32 44 64 68 83 86 88 105 142
1 8 12 32 43 64 66 83 86 88 105 136
1 4 12 33 44 65 66 83 87 88 99 137
1 6 12 32 45 64 66 83 86 88 99 142
0 7 12 32 43 64 66 83 86 88 99 136
0 3 12 32 43 65 66 83 86 88 105 136
1 7 12 32 43 65 66 83 86 88 104 136
0 8 12 32 44 64 67 83 86 88 121 141
1 3 13 32 45 65 66 83 86 88 101 139
0 7 12 32 43 65 67 83 87 88 104 137
0 8 12 32 43 64 66 83 87 88 105 137
1 4 12 32 44 65 66 83 86 88 105 142
1 3 12 32 43 65 66 83 86 88 105 136
0 3 12 32 43 64 66 83 86 88 105 136
1 7 12 35 44 64 66 83 86 88 105 142
0 5 12 32 43 65 66 83 87 88 105 137
1 3 12 34 43 64 66 83 86 88 105 142
1 3 12 32 43 64 66 83 86 88 119 136
1 4 12 32 45 64 66 83 86 88 105 142
1 5 12 32 44 65 67 83 86 89 105 142
0 5 12 32 43 64 66 83 86 88 106 136
1 6 12 32 43 65 67 83 86 88 105 136
0 5 12 32 43 64 66 83 86 88 98 139
1 6 14 32 44 64 66 83 87 88 103 137
1 6 13 32 44 65 66 83 86 88 99 142
1 7 12 32 44 64 67 83 86 88 105 142
1 4 12 32 44 64 67 83 86 88 105 139
1 6 12 32 43 64 66 83 86 88 105 136
0 7 12 32 43 64 66 83 86 88 119 136
0 4 13 32 43 65 66 83 87 88 101 137
1 3 12 32 43 64 67 83 87 88 105 137
1 7 13 32 44 64 69 83 86 88 110 139
0 7 12 32 43 64 66 83 86 88 92 136
1 8 12 32 44 65 66 83 87 88 104 137
1 7 12 33 43 65 67 83 87 88 105 137
1 4 13 32 45 65 67 83 87 88 105 137
1 7 12 32 44 64 73 83 86 88 97 142
1 6 14 32 44 64 66 83 87 88 105 137
1 4 12 32 44 64 66 83 86 89 104 139
1 7 12 32 44 65 67 83 86 88 106 142
0 5 12 32 43 64 66 83 86 88 119 136
1 8 12 32 43 64 72 83 86 88 106 136
1 7 12 32 44 64 68 83 87 88 104 137
1 8 12 32 44 64 66 83 86 88 105 142
1 8 12 32 45 65 68 83 87 88 105 137
0 6 12 32 43 64 66 83 87 88 119 137
1 7 12 32 43 64 66 83 86 88 92 136
1 6 12 32 43 64 68 83 86 88 91 136
1 8 12 32 43 65 67 83 87 88 106 137
1 3 12 32 43 64 66 83 86 88 105 136
0 5 12 32 43 64 66 83 86 88 119 136
1 6 12 32 43 64 67 83 86 88 120 136
0 6 12 32 43 64 66 83 86 88 101 136
1 5 12 32 43 64 66 83 86 88 106 136
1 4 12 32 44 65 66 83 86 88 106 139
1 7 12 32 43 64 66 83 86 88 105 136
0 7 12 32 43 64 67 83 86 88 104 136
1 8 12 32 44 64 66 83 86 88 105 139
1 6 12 32 44 64 66 83 87 88 130 137
1 6 13 32 45 65 67 84 86 88 101 142
1 3 12 32 44 64 66 83 86 88 101 142
0 8 12 32 43 64 66 83 86 88 106 136
0 2 12 34 43 64 66 83 87 88 106 137
0 5 12 32 43 64 66 83 86 88 105 136
1 4 13 32 44 64 66 83 87 88 104 137
1 5 12 32 44 64 66 83 86 88 119 142
1 4 12 32 43 64 66 83 86 88 104 136
1 8 12 32 43 64 66 83 87 88 104 137
0 7 12 32 43 64 66 83 86 88 100 136
0 2 12 32 43 65 66 83 86 88 99 136
1 4 12 32 43 65 67 83 86 88 99 136
1 7 12 32 44 65 66 83 86 88 119 142
1 6 12 32 44 64 66 83 86 88 101 142
1 7 12 32 43 64 66 83 86 88 101 136
1 7 12 32 44 65 66 83 87 88 101 137
1 9 12 32 44 64 66 83 86 89 104 142
1 4 13 32 44 64 66 83 87 88 119 137
1 4 12 32 43 64 66 83 86 88 119 136
0 5 12 32 43 64 66 83 86 88 103 136
1 6 12 32 43 64 66 83 86 88 104 136
1 2 12 32 43 65 66 83 87 88 104 137
1 5 12 32 43 64 66 83 86 88 105 136
1 7 12 32 43 65 69 83 86 88 105 136
1 6 12 32 44 65 66 83 86 89 105 139
1 3 12 32 43 65 66 83 86 88 96 136
0 9 12 32 43 65 66 83 87 88 99 137
1 3 12 32 44 64 66 83 86 88 104 142
1 7 12 33 43 65 69 83 87 88 105 137
1 6 12 32 43 64 66 83 87 88 101 137
1 4 12 32 45 64 66 83 86 88 104 142
0 8 12 32 43 65 66 83 86 88 92 136
1 4 12 32 43 64 66 83 86 88 106 136
1 7 13 32 44 64 66 83 86 88 106 142
0 4 12 32 43 64 66 83 86 88 99 136
0 6 12 32 43 64 66 83 86 88 105 136
0 8 12 32 43 65 68 83 86 88 105 136
1 4 12 32 43 64 66 83 86 88 105 136
0 6 12 32 43 64 66 83 87 88 110 137
1 6 12 33 43 65 66 83 87 88 96 137
0 6 12 32 43 64 70 83 86 89 105 139
1 7 12 32 43 64 70 83 86 88 104 136
1 4 12 32 43 64 66 83 86 88 105 136
1 7 12 32 43 64 66 83 86 88 103 136
1 6 12 32 43 65 66 83 86 88 105 136
1 5 12 32 44 64 66 83 86 88 104 142
1 7 12 32 43 65 66 83 86 88 116 136
0 4 12 32 43 64 66 83 86 88 119 136
0 4 12 32 43 65 66 83 87 88 99 137
1 6 12 32 44 64 66 83 86 88 101 139
0 5 12 32 44 65 66 83 86 88 104 139
1 8 12 32 44 64 72 83 87 88 101 137
1 5 12 32 43 64 66 83 86 88 99 136
0 7 12 32 43 64 67 83 86 88 106 136
1 6 12 32 43 65 66 83 86 88 105 136
0 7 12 32 44 64 66 83 87 88 104 137
1 2 12 33 43 64 66 83 87 88 105 137
1 6 13 32 44 64 66 83 86 88 104 142
1 8 13 32 44 64 66 83 86 88 105 142
0 5 13 32 43 65 68 83 86 89 121 141
1 7 12 32 44 65 68 83 87 88 106 137
0 5 12 32 43 65 66 83 86 88 104 136
0 8 12 32 43 64 67 83 86 88 114 136
1 8 13 32 44 64 66 83 86 88 104 142
1 7 12 34 43 65 66 83 87 88 105 137
1 5 12 32 43 64 66 83 86 88 106 136
1 7 12 32 43 64 66 83 86 88 92 136
1 5 12 32 44 64 66 83 86 88 104 142
1 4 12 32 43 64 66 83 86 88 93 136
1 7 12 32 43 64 66 83 86 88 101 142
1 4 12 32 43 64 68 83 87 88 105 137
1 4 12 32 44 64 66 83 86 88 105 142
1 7 12 32 45 65 66 83 87 88 104 137
0 6 12 32 44 64 66 83 86 89 99 139
1 5 12 32 43 64 66 83 86 88 104 136
1 6 12 32 44 64 68 83 86 88 110 142
0 6 12 32 43 64 66 83 86 88 105 142
1 7 13 32 44 65 66 83 87 88 101 137
0 7 12 32 43 64 66 83 87 88 92 137
1 5 12 32 43 64 66 83 86 88 101 136
0 9 12 32 43 65 71 83 86 88 105 136
0 3 12 32 43 64 66 83 86 88 105 136
0 4 12 32 43 64 66 83 86 88 104 136
1 5 12 32 43 64 66 83 86 88 119 136
1 6 12 32 43 64 67 83 86 88 110 136
0 5 12 32 44 64 66 83 87 88 90 137
1 5 12 32 43 64 66 83 86 88 92 136
1 8 12 32 44 64 66 83 86 88 105 142
1 7 12 32 44 64 66 83 86 88 105 142
0 8 13 32 43 65 66 83 87 88 101 137
1 8 12 32 44 64 67 83 87 88 101 137
1 3 12 32 43 65 67 83 86 88 105 136
1 5 12 32 44 64 67 83 86 88 105 139
1 5 12 32 45 64 66 83 87 88 105 137
1 3 12 32 43 64 66 83 86 88 110 136
0 6 12 32 43 65 67 83 86 88 103 136
1 4 12 32 44 64 66 83 86 88 105 142
0 5 12 32 43 64 66 83 86 88 101 136
0 2 12 32 43 65 66 83 86 88 99 136
1 3 12 32 43 64 66 83 86 88 101 136
0 6 12 32 43 65 66 83 86 88 105 136
0 3 12 32 43 65 66 83 86 88 101 136
1 8 12 32 44 64 67 83 86 88 105 139
1 6 12 32 44 65 69 83 86 89 105 142
1 5 12 32 43 64 66 83 86 88 106 136
1 5 12 32 43 65 66 83 86 88 92 136
0 7 12 32 43 64 66 83 86 88 110 136
1 6 12 32 43 64 66 83 87 88 106 137
1 5 12 32 43 64 66 83 86 88 130 136
1 4 12 33 43 64 66 83 86 88 105 142
1 6 12 33 44 64 68 83 86 89 105 139
1 7 12 32 43 65 66 83 86 88 102 136
1 6 12 32 43 64 66 83 86 88 105 136
1 5 12 32 43 64 66 83 86 88 106 139
1 7 13 32 44 64 67 83 86 88 105 142
1 9 12 32 43 64 67 83 87 88 101 137
1 6 12 32 43 65 67 83 86 88 99 136
1 3 12 32 44 65 66 83 86 88 101 139
1 4 12 32 44 64 66 83 87 88 110 137
1 4 12 32 44 65 66 83 86 88 90 142
1 7 12 32 44 65 67 83 87 88 93 137
1 3 12 33 43 65 66 83 87 88 105 137
1 7 12 32 43 65 66 83 86 88 105 136
1 5 12 32 43 65 66 83 86 88 104 136
0 7 13 32 44 64 67 83 87 88 105 137
1 7 12 32 44 64 66 83 86 89 101 139
1 4 12 32 43 65 66 83 87 88 92 137
0 3 12 32 43 65 66 83 87 88 102 137
1 8 12 32 43 64 66 83 86 88 106 136
0 6 13 32 44 65 66 83 87 88 99 137
1 8 13 32 44 65 67 83 87 88 105 137
1 4 12 32 43 65 68 83 86 88 130 136
1 2 12 32 43 65 66 83 86 88 104 136
0 7 12 32 43 64 66 83 86 88 93 136
0 6 12 32 43 64 67 83 86 88 119 136
1 8 12 32 43 65 66 83 87 88 99 137
0 5 12 32 43 65 66 83 86 88 105 136
1 5 12 32 43 64 66 83 86 88 106 136
1 2 12 33 43 64 66 83 87 88 105 137
0 4 13 32 44 64 66 83 86 88 105 139
1 8 12 32 43 64 66 83 86 88 110 136
1 5 12 32 43 65 67 83 86 89 99 139
1 3 12 32 43 65 66 83 87 88 110 137
1 4 12 32 43 64 66 83 86 88 106 136
1 8 12 32 43 64 68 83 86 88 105 136
